Temperature,Humidity,Moisture,Soil Type,Nitrogen,Potassium,Phosphorous,Season,Region,Crop Type
39.2,62.3,25.8,Alluvial,20,48,21,Zaid,Central,Sugarcane
28.9,74.2,49.5,Loamy,37,35,12,Kharif,North,Maize
22.4,50.3,40.8,Black,30,27,32,Rabi,West,Millets
27.6,69.5,36.2,Sandy,39,29,26,Kharif,Central,Rice
23.0,69.7,41.0,Black,12,5,9,Rabi,North,Cotton
20.6,75.4,38.8,Sandy,43,35,9,Rabi,East,Barley
36.5,56.0,36.7,Sandy,27,5,13,Zaid,North,Millets
28.0,76.9,36.4,Red,23,44,42,Kharif,West,Oil seeds
35.7,58.2,51.9,Alluvial,38,15,48,Zaid,East,Rice
36.3,76.3,39.3,Red,31,54,7,Kharif,Central,Oil seeds
34.4,33.0,40.3,Sandy,10,19,48,Zaid,Central,Ground Nuts
32.9,68.1,32.3,Red,16,36,38,Kharif,West,Oil seeds
32.0,85.0,35.9,Clayey,52,7,18,Kharif,East,Rice
38.0,55.7,36.2,Red,49,7,22,Zaid,South,Ground Nuts
19.0,72.4,47.3,Clayey,18,37,15,Rabi,West,Wheat
32.2,52.9,36.4,Loamy,58,47,22,Zaid,Central,Millets
18.9,56.0,48.3,Red,27,26,49,Rabi,West,Barley
23.9,57.5,42.1,Alluvial,18,44,17,Rabi,East,Sugarcane
14.6,60.8,35.6,Red,26,6,28,Rabi,East,Barley
19.6,52.6,48.5,Alluvial,47,55,10,Rabi,West,Rice
27.4,63.1,44.4,Alluvial,34,14,15,Kharif,Central,Rice
16.7,56.7,58.0,Black,43,5,40,Rabi,North,Cotton
17.4,64.7,39.4,Black,41,58,24,Rabi,North,Cotton
16.2,69.2,39.5,Sandy,36,18,14,Rabi,South,Barley
33.4,57.1,34.5,Alluvial,42,43,23,Zaid,West,Sugarcane
31.7,72.7,35.7,Clayey,43,8,26,Kharif,West,Rice
28.0,49.1,32.6,Red,42,47,42,Rabi,North,Barley
35.9,59.8,41.9,Loamy,21,25,22,Zaid,East,Ground Nuts
27.4,72.7,25.6,Sandy,34,21,12,Kharif,West,Rice
36.8,58.8,47.6,Black,56,58,43,Zaid,North,Millets
34.7,37.1,47.5,Red,24,11,6,Zaid,West,Ground Nuts
22.2,64.5,22.3,Alluvial,16,18,7,Rabi,West,Rice
34.6,68.1,28.1,Black,22,20,20,Kharif,East,Cotton
17.8,57.0,37.8,Sandy,57,30,45,Rabi,North,Barley
33.8,47.6,27.2,Red,35,12,5,Zaid,East,Ground Nuts
33.5,76.8,64.6,Clayey,46,23,7,Kharif,East,Rice
21.8,62.1,46.4,Alluvial,50,9,27,Rabi,South,Rice
32.1,54.0,41.3,Loamy,21,12,8,Zaid,South,Ground Nuts
31.9,70.5,44.1,Alluvial,54,47,30,Kharif,West,Sugarcane
33.1,68.5,43.6,Loamy,49,59,21,Kharif,South,Rice
28.5,77.2,43.2,Sandy,58,11,35,Kharif,West,Oil seeds
21.0,60.0,35.5,Black,56,5,30,Rabi,East,Cotton
8.4,40.4,45.8,Loamy,24,10,29,Rabi,South,Barley
29.8,60.9,39.2,Alluvial,17,21,44,Kharif,Central,Sugarcane
34.5,71.0,49.7,Alluvial,38,55,29,Kharif,South,Sugarcane
34.6,47.7,45.0,Sandy,23,21,42,Zaid,East,Tobacco
29.9,66.7,43.9,Alluvial,38,5,10,Kharif,West,Sugarcane
19.4,57.8,40.3,Sandy,10,43,5,Rabi,West,Pulses
35.2,41.3,51.8,Black,55,27,8,Zaid,East,Millets
14.8,66.8,56.2,Black,38,5,16,Rabi,Central,Cotton
28.7,73.9,36.2,Sandy,11,26,12,Kharif,South,Maize
35.4,53.1,29.7,Alluvial,42,28,11,Zaid,North,Sugarcane
25.2,80.6,41.5,Black,57,19,6,Kharif,South,Cotton
36.7,60.6,53.6,Sandy,39,53,39,Zaid,Central,Millets
36.0,34.9,24.8,Sandy,41,46,46,Zaid,Central,Millets
21.9,57.0,65.3,Sandy,28,28,16,Rabi,South,Barley
34.5,44.8,29.9,Clayey,39,51,19,Zaid,South,Millets
36.5,51.8,40.4,Black,50,8,36,Zaid,North,Millets
12.9,61.2,41.0,Black,55,41,34,Rabi,East,Millets
34.4,49.8,30.9,Red,32,22,19,Zaid,North,Tobacco
23.1,79.5,39.3,Loamy,11,12,26,Kharif,Central,Maize
33.8,51.5,45.6,Loamy,32,57,22,Zaid,Central,Ground Nuts
31.8,54.4,30.7,Black,10,38,43,Zaid,South,Cotton
34.1,53.1,27.2,Loamy,28,37,5,Zaid,North,Ground Nuts
33.5,66.6,43.3,Loamy,46,16,45,Kharif,South,Rice
31.7,64.1,35.6,Black,51,11,38,Kharif,South,Millets
36.2,30.1,39.2,Clayey,47,14,36,Zaid,Central,Tobacco
19.5,48.4,33.2,Black,29,12,13,Rabi,North,Cotton
24.6,48.1,39.9,Loamy,42,45,45,Rabi,West,Wheat
23.1,55.0,38.7,Sandy,30,53,8,Rabi,North,Barley
28.3,84.6,54.8,Sandy,56,38,43,Kharif,North,Oil seeds
35.1,72.1,10.0,Loamy,58,5,32,Zaid,Central,Tobacco
27.8,75.8,40.7,Red,57,5,12,Kharif,South,Oil seeds
35.8,51.3,48.4,Clayey,16,51,16,Zaid,South,Tobacco
31.1,77.7,23.2,Black,26,59,39,Kharif,Central,Millets
25.3,69.0,48.2,Alluvial,45,22,16,Kharif,South,Wheat
35.7,53.6,47.4,Alluvial,27,49,33,Zaid,West,Wheat
20.8,65.0,44.9,Sandy,19,37,41,Rabi,South,Barley
13.5,71.5,40.6,Sandy,33,11,28,Rabi,East,Barley
25.2,79.0,39.8,Alluvial,49,54,44,Kharif,South,Sugarcane
31.8,64.2,31.0,Red,21,27,8,Kharif,East,Oil seeds
21.4,49.4,42.6,Sandy,56,41,16,Rabi,Central,Barley
32.7,41.3,51.1,Sandy,11,19,40,Zaid,South,Ground Nuts
30.0,48.2,42.9,Black,45,19,37,Rabi,North,Millets
34.2,81.3,43.9,Sandy,38,9,31,Kharif,Central,Oil seeds
36.1,59.3,36.5,Red,35,23,5,Zaid,North,Ground Nuts
25.7,71.5,32.3,Black,32,34,29,Rabi,Central,Millets
26.5,85.1,52.2,Black,13,45,5,Kharif,North,Cotton
15.4,53.4,39.0,Alluvial,17,19,19,Rabi,West,Rice
21.1,62.5,31.7,Loamy,11,30,39,Rabi,East,Barley
32.1,81.9,33.6,Sandy,29,38,38,Kharif,North,Oil seeds
38.1,52.0,44.0,Sandy,48,52,16,Zaid,Central,Tobacco
21.8,72.3,50.1,Alluvial,25,51,34,Rabi,West,Rice
31.7,48.3,38.3,Sandy,39,57,41,Zaid,North,Millets
33.5,52.6,49.1,Sandy,42,23,18,Zaid,Central,Millets
29.1,80.2,32.6,Clayey,14,49,45,Kharif,North,Oil seeds
15.4,58.6,36.6,Black,22,25,40,Rabi,West,Millets
30.5,61.2,43.2,Black,41,34,10,Kharif,South,Cotton
23.0,73.3,36.2,Red,14,17,29,Rabi,Central,Barley
36.9,53.0,28.8,Clayey,29,30,19,Zaid,Central,Millets
19.8,79.6,43.3,Red,50,31,15,Rabi,North,Barley
37.8,53.5,48.1,Black,12,32,7,Zaid,North,Millets
26.6,82.0,42.9,Red,14,42,19,Kharif,West,Oil seeds
29.8,75.5,42.4,Loamy,50,49,15,Kharif,North,Oil seeds
33.1,51.3,31.1,Alluvial,35,52,41,Zaid,West,Wheat
35.3,52.1,34.8,Red,41,12,9,Zaid,Central,Tobacco
31.8,78.6,59.5,Clayey,22,33,47,Kharif,Central,Maize
21.2,68.6,27.4,Alluvial,27,52,11,Rabi,North,Wheat
24.3,90.3,38.5,Clayey,42,42,7,Kharif,North,Rice
16.2,57.1,46.2,Loamy,26,24,37,Rabi,West,Wheat
30.4,42.9,30.4,Red,19,44,33,Zaid,South,Ground Nuts
31.2,64.7,46.5,Sandy,29,40,39,Kharif,East,Maize
35.9,41.4,32.2,Alluvial,18,5,26,Zaid,North,Wheat
27.8,76.7,30.2,Alluvial,41,24,17,Kharif,South,Rice
15.3,77.8,43.1,Alluvial,39,35,14,Rabi,North,Sugarcane
34.0,56.2,45.4,Black,51,8,6,Zaid,West,Cotton
35.1,64.9,22.4,Alluvial,33,49,22,Kharif,South,Sugarcane
36.1,52.0,28.1,Black,42,22,35,Zaid,North,Millets
34.2,56.2,31.3,Black,54,14,35,Zaid,East,Cotton
17.7,45.4,46.4,Clayey,41,33,47,Rabi,East,Pulses
35.8,49.2,41.1,Clayey,26,57,35,Zaid,Central,Millets
33.6,95.9,49.8,Black,11,39,16,Kharif,West,Millets
18.7,70.0,32.2,Alluvial,30,52,39,Rabi,Central,Rice
32.9,73.5,33.0,Black,31,26,36,Kharif,Central,Cotton
25.9,67.2,46.9,Red,53,32,26,Kharif,West,Oil seeds
30.1,77.7,33.0,Clayey,24,24,49,Kharif,North,Rice
35.7,37.9,32.3,Clayey,28,15,20,Zaid,East,Tobacco
22.4,53.9,38.4,Red,36,50,32,Rabi,Central,Wheat
35.1,58.2,31.5,Red,16,19,14,Kharif,Central,Maize
26.9,76.4,48.7,Sandy,35,29,16,Kharif,South,Rice
33.0,63.6,44.0,Black,53,35,45,Kharif,North,Millets
35.5,59.9,29.9,Loamy,44,36,27,Zaid,West,Tobacco
33.6,50.6,40.3,Alluvial,11,19,6,Zaid,South,Sugarcane
32.2,76.6,48.0,Clayey,15,53,37,Kharif,West,Oil seeds
37.4,47.8,44.3,Alluvial,17,50,44,Zaid,Central,Rice
35.1,49.4,44.5,Black,14,40,9,Zaid,North,Cotton
22.0,56.0,50.7,Clayey,38,38,12,Rabi,Central,Wheat
33.2,46.4,27.7,Clayey,41,23,28,Zaid,West,Ground Nuts
35.6,81.0,41.8,Clayey,26,47,38,Kharif,West,Oil seeds
36.5,62.0,35.6,Clayey,52,54,33,Zaid,South,Ground Nuts
32.7,55.1,31.7,Loamy,39,59,27,Zaid,North,Ground Nuts
28.0,57.9,42.8,Sandy,24,55,21,Rabi,South,Pulses
25.1,68.7,57.7,Sandy,59,10,38,Kharif,South,Rice
19.1,85.2,46.2,Loamy,22,31,47,Rabi,North,Pulses
27.7,68.0,58.6,Sandy,34,44,37,Kharif,West,Oil seeds
35.0,73.2,34.0,Red,33,42,33,Kharif,North,Maize
21.9,59.3,30.2,Sandy,49,54,49,Rabi,East,Pulses
19.1,51.5,41.8,Sandy,14,56,19,Rabi,Central,Barley
35.0,53.8,12.8,Clayey,41,52,27,Zaid,South,Ground Nuts
31.0,64.6,31.4,Clayey,32,49,48,Kharif,Central,Oil seeds
34.5,51.6,33.2,Loamy,53,32,7,Zaid,West,Millets
29.5,82.5,33.9,Black,19,23,19,Kharif,East,Millets
16.7,48.3,38.5,Clayey,57,53,12,Rabi,Central,Wheat
30.9,44.5,54.2,Alluvial,16,53,32,Rabi,North,Wheat
34.9,33.5,43.4,Loamy,40,19,42,Zaid,East,Millets
17.4,56.5,49.4,Alluvial,35,44,31,Rabi,North,Sugarcane
21.7,57.0,50.7,Black,38,25,47,Rabi,Central,Cotton
38.5,57.3,46.4,Loamy,42,30,37,Zaid,Central,Millets
35.7,50.2,45.3,Red,10,16,24,Zaid,West,Ground Nuts
32.0,57.5,40.1,Red,55,19,29,Zaid,East,Millets
12.4,49.8,39.7,Black,19,35,13,Rabi,North,Millets
33.8,53.3,41.4,Sandy,59,42,32,Zaid,North,Millets
16.4,32.9,35.3,Loamy,59,7,5,Rabi,South,Pulses
18.7,65.7,42.7,Loamy,51,12,30,Rabi,North,Wheat
37.1,51.0,49.7,Clayey,21,14,13,Zaid,West,Tobacco
25.7,54.8,46.4,Clayey,40,47,23,Rabi,Central,Barley
28.5,75.1,33.1,Loamy,56,58,49,Kharif,North,Oil seeds
21.8,62.3,46.3,Sandy,55,28,23,Rabi,Central,Pulses
32.2,68.2,43.4,Alluvial,33,29,21,Zaid,South,Wheat
35.5,52.6,32.3,Alluvial,37,9,26,Zaid,South,Wheat
35.2,42.0,30.1,Loamy,56,29,16,Zaid,North,Ground Nuts
27.5,83.9,42.8,Red,54,12,17,Kharif,Central,Maize
24.2,73.9,31.6,Loamy,47,25,36,Kharif,North,Oil seeds
17.8,41.5,45.1,Black,47,19,45,Rabi,West,Cotton
35.0,70.2,45.2,Clayey,55,59,6,Kharif,West,Maize
34.4,94.5,54.0,Clayey,10,8,25,Kharif,West,Oil seeds
36.7,54.2,32.3,Red,43,24,23,Zaid,West,Ground Nuts
34.8,44.2,47.6,Black,24,39,48,Zaid,West,Cotton
18.9,60.4,48.9,Clayey,23,37,39,Rabi,South,Barley
36.2,48.7,47.6,Loamy,22,13,36,Zaid,South,Millets
35.8,48.8,45.1,Loamy,31,15,7,Zaid,West,Millets
33.3,55.6,37.2,Loamy,53,45,25,Zaid,West,Ground Nuts
33.4,85.0,44.0,Red,57,24,26,Kharif,Central,Maize
20.2,63.5,45.4,Sandy,31,22,48,Rabi,West,Barley
27.7,54.5,34.8,Loamy,10,57,14,Rabi,West,Barley
15.8,41.5,44.3,Loamy,27,8,37,Rabi,East,Barley
28.0,79.1,30.2,Alluvial,39,44,12,Rabi,North,Wheat
38.8,42.3,42.4,Loamy,51,44,30,Zaid,North,Millets
14.9,61.0,34.8,Sandy,56,40,43,Rabi,South,Pulses
12.9,76.7,37.2,Black,33,30,45,Rabi,Central,Cotton
29.2,82.4,32.7,Alluvial,15,35,47,Kharif,Central,Sugarcane
30.8,81.0,50.4,Sandy,33,35,40,Kharif,Central,Oil seeds
34.4,41.4,48.4,Alluvial,16,23,16,Zaid,Central,Rice
23.5,54.5,32.4,Loamy,15,32,27,Rabi,Central,Wheat
18.9,62.8,43.3,Black,11,49,45,Rabi,North,Millets
34.7,46.8,25.7,Sandy,11,58,24,Zaid,West,Ground Nuts
19.3,53.8,53.2,Sandy,51,42,5,Rabi,Central,Pulses
28.5,69.0,31.1,Black,33,52,5,Kharif,South,Millets
30.2,79.8,56.5,Alluvial,23,14,40,Kharif,West,Rice
34.3,51.0,40.9,Clayey,26,56,43,Zaid,West,Ground Nuts
33.5,52.0,27.6,Loamy,32,27,16,Zaid,North,Ground Nuts
28.9,85.4,35.9,Sandy,14,37,35,Kharif,North,Rice
35.1,43.6,25.3,Black,36,56,19,Zaid,East,Cotton
35.2,50.4,55.1,Clayey,58,19,28,Zaid,Central,Tobacco
36.6,45.4,49.1,Sandy,26,42,35,Zaid,South,Millets
34.7,48.8,63.5,Sandy,16,51,49,Zaid,West,Tobacco
23.8,47.7,35.9,Red,37,17,46,Rabi,North,Barley
35.8,82.4,45.2,Clayey,38,39,9,Kharif,West,Rice
36.5,36.5,33.3,Clayey,53,42,18,Zaid,Central,Tobacco
23.7,41.1,34.8,Red,58,32,7,Rabi,South,Barley
34.6,46.6,50.5,Alluvial,56,10,48,Zaid,Central,Wheat
29.3,69.5,32.3,Loamy,58,5,42,Kharif,Central,Oil seeds
33.9,59.2,40.1,Alluvial,28,47,34,Kharif,West,Sugarcane
30.0,74.9,30.5,Black,50,14,16,Kharif,West,Millets
36.0,49.7,35.0,Red,50,10,23,Zaid,North,Tobacco
18.3,70.3,43.2,Sandy,19,13,14,Rabi,North,Barley
29.9,59.8,36.5,Clayey,13,46,7,Kharif,East,Maize
34.4,45.7,39.1,Sandy,11,13,34,Zaid,South,Ground Nuts
33.8,47.4,26.1,Red,33,33,21,Zaid,West,Millets
34.3,67.9,40.5,Loamy,55,6,21,Kharif,North,Rice
22.9,69.2,51.9,Black,57,21,20,Rabi,West,Millets
20.2,42.3,50.5,Sandy,21,32,19,Rabi,South,Pulses
19.2,47.0,36.4,Alluvial,43,35,8,Rabi,North,Wheat
36.6,41.1,41.8,Clayey,55,34,34,Zaid,Central,Millets
32.3,46.0,30.5,Black,18,30,28,Zaid,East,Cotton
26.8,78.0,27.4,Black,29,24,9,Kharif,West,Millets
14.0,65.7,40.7,Black,57,28,17,Rabi,East,Cotton
34.8,79.1,46.6,Black,12,18,30,Kharif,Central,Cotton
34.8,41.3,33.2,Clayey,58,46,20,Zaid,South,Ground Nuts
20.1,51.0,41.9,Red,57,8,8,Rabi,South,Pulses
14.1,58.6,26.9,Sandy,45,25,25,Rabi,North,Barley
22.0,48.7,30.4,Alluvial,11,59,13,Rabi,South,Rice
20.0,76.5,35.5,Black,57,45,46,Rabi,East,Millets
22.1,62.1,26.8,Red,47,45,7,Rabi,North,Wheat
32.6,58.2,44.7,Black,17,49,19,Zaid,Central,Millets
30.3,55.3,37.6,Black,22,45,33,Kharif,North,Cotton
37.1,37.0,27.9,Clayey,20,42,13,Zaid,East,Tobacco
31.4,53.8,34.7,Sandy,23,6,34,Zaid,South,Tobacco
26.5,81.1,36.1,Red,26,19,35,Kharif,South,Maize
15.8,51.3,24.7,Sandy,11,8,24,Rabi,South,Wheat
26.2,77.9,47.6,Black,57,44,42,Kharif,South,Cotton
24.9,77.8,54.7,Black,50,53,22,Rabi,North,Millets
20.8,83.0,25.6,Red,26,6,27,Rabi,Central,Wheat
21.5,39.4,33.9,Sandy,53,17,21,Rabi,West,Pulses
30.7,62.9,44.1,Red,36,38,6,Kharif,South,Oil seeds
32.6,36.3,47.0,Sandy,21,13,23,Zaid,East,Tobacco
20.3,49.1,68.0,Clayey,48,14,45,Rabi,South,Barley
31.8,44.8,55.8,Red,10,38,48,Zaid,Central,Tobacco
36.9,56.6,43.2,Clayey,53,25,37,Zaid,West,Tobacco
24.8,65.8,30.3,Sandy,46,57,6,Rabi,Central,Barley
36.3,65.2,41.0,Clayey,50,16,17,Zaid,North,Ground Nuts
27.2,84.6,31.9,Sandy,19,48,17,Kharif,South,Maize
26.0,52.6,48.6,Red,19,44,26,Rabi,South,Wheat
19.3,63.4,15.9,Clayey,42,31,49,Rabi,South,Barley
31.4,56.1,39.2,Sandy,18,39,49,Kharif,West,Rice
27.4,81.7,46.5,Alluvial,27,19,18,Kharif,North,Rice
25.3,55.8,44.5,Black,41,32,43,Rabi,East,Cotton
29.9,58.2,33.8,Red,15,36,15,Kharif,Central,Rice
35.3,35.2,42.3,Loamy,17,9,39,Zaid,North,Millets
20.4,58.1,28.7,Loamy,27,16,38,Rabi,East,Barley
26.0,70.4,46.0,Black,37,17,15,Kharif,South,Millets
20.3,35.6,42.5,Black,27,6,10,Rabi,North,Millets
19.2,64.1,47.7,Loamy,57,54,23,Rabi,East,Barley
30.7,85.5,37.7,Loamy,55,58,23,Kharif,Central,Maize
34.4,55.5,40.0,Red,55,54,41,Zaid,East,Ground Nuts
18.4,43.3,31.5,Sandy,21,22,10,Rabi,South,Barley
37.9,41.8,48.2,Loamy,50,8,44,Zaid,North,Millets
32.2,95.2,45.3,Red,48,42,48,Kharif,Central,Oil seeds
30.6,81.8,39.9,Alluvial,54,25,24,Kharif,North,Rice
35.1,38.3,52.2,Sandy,45,23,23,Zaid,North,Tobacco
37.1,36.7,25.0,Black,51,34,43,Zaid,North,Millets
17.2,46.3,44.9,Black,59,54,10,Rabi,South,Millets
21.8,67.8,43.2,Red,46,5,27,Rabi,East,Wheat
36.0,33.3,34.4,Alluvial,50,59,31,Zaid,Central,Sugarcane
36.2,52.3,29.5,Sandy,28,32,32,Zaid,East,Ground Nuts
27.8,75.2,51.8,Black,35,15,48,Kharif,Central,Millets
13.3,52.4,31.7,Loamy,47,48,15,Rabi,West,Wheat
20.2,67.5,54.9,Sandy,49,6,7,Rabi,West,Wheat
30.6,75.3,40.7,Alluvial,33,51,33,Kharif,East,Rice
25.8,55.9,39.3,Sandy,29,45,38,Rabi,East,Pulses
20.9,52.3,32.4,Red,21,35,34,Rabi,East,Pulses
29.6,85.3,53.1,Loamy,13,14,33,Kharif,East,Rice
30.7,49.0,25.9,Clayey,26,37,23,Zaid,West,Tobacco
18.6,49.7,29.2,Black,50,49,20,Rabi,Central,Millets
36.5,39.0,33.1,Loamy,48,53,45,Zaid,West,Tobacco
36.6,46.2,29.9,Sandy,17,28,30,Zaid,East,Ground Nuts
28.9,72.5,52.5,Black,29,14,20,Rabi,North,Millets
33.3,44.2,33.0,Sandy,15,47,19,Zaid,West,Tobacco
30.9,63.2,35.6,Red,11,20,48,Kharif,East,Oil seeds
36.2,74.9,36.1,Sandy,57,28,13,Kharif,West,Rice
36.3,49.4,42.4,Clayey,38,31,27,Zaid,South,Millets
34.2,54.1,40.9,Red,53,30,38,Zaid,West,Tobacco
32.1,54.5,36.9,Clayey,17,11,18,Zaid,East,Ground Nuts
11.8,69.5,38.8,Alluvial,35,15,6,Rabi,North,Rice
32.9,72.3,41.2,Alluvial,48,17,22,Kharif,East,Rice
17.7,65.1,42.9,Clayey,56,30,12,Rabi,North,Barley
30.1,73.4,51.0,Sandy,58,46,18,Kharif,East,Oil seeds
28.5,41.3,34.5,Sandy,46,19,19,Kharif,East,Oil seeds
33.2,76.0,42.0,Black,42,47,15,Kharif,East,Millets
26.0,64.7,45.3,Loamy,31,51,13,Rabi,East,Barley
34.4,46.9,53.3,Clayey,55,49,34,Zaid,North,Millets
26.8,67.7,29.5,Alluvial,27,22,31,Kharif,West,Sugarcane
28.0,72.1,50.3,Loamy,45,25,40,Kharif,South,Rice
34.0,54.1,33.7,Alluvial,55,21,39,Zaid,East,Wheat
15.5,51.7,45.9,Clayey,13,51,15,Rabi,Central,Wheat
32.8,47.9,51.5,Black,40,17,41,Zaid,East,Millets
22.5,52.9,42.7,Black,51,56,42,Rabi,North,Millets
24.5,58.4,36.2,Black,43,55,38,Rabi,North,Millets
16.7,52.4,51.0,Clayey,51,54,35,Rabi,Central,Pulses
24.0,54.7,38.5,Alluvial,42,57,27,Rabi,Central,Wheat
32.3,49.6,54.7,Loamy,14,44,44,Zaid,West,Millets
32.0,51.7,37.1,Clayey,10,47,31,Kharif,North,Rice
31.4,73.6,46.5,Alluvial,41,55,24,Kharif,East,Wheat
27.9,66.9,50.0,Clayey,48,53,37,Kharif,South,Maize
27.7,70.2,42.4,Clayey,10,53,25,Kharif,West,Maize
33.3,43.2,53.2,Loamy,57,32,19,Zaid,North,Tobacco
36.3,44.9,31.9,Alluvial,23,38,6,Zaid,Central,Sugarcane
19.9,65.2,36.6,Black,23,57,33,Rabi,Central,Millets
21.1,70.5,14.4,Black,17,6,7,Rabi,Central,Millets
27.2,69.7,24.9,Loamy,37,14,8,Kharif,North,Rice
31.6,71.4,50.9,Sandy,45,20,33,Kharif,East,Maize
26.2,43.9,39.4,Clayey,55,58,39,Rabi,East,Wheat
13.5,60.7,53.5,Red,50,50,21,Rabi,North,Barley
26.5,46.4,56.9,Alluvial,21,19,39,Rabi,North,Rice
29.2,67.3,35.0,Red,28,9,11,Kharif,South,Maize
34.2,64.8,28.3,Alluvial,16,27,41,Zaid,South,Wheat
35.2,46.9,26.8,Black,50,24,37,Zaid,East,Millets
30.0,55.3,28.8,Loamy,19,17,44,Zaid,North,Ground Nuts
32.9,47.3,40.0,Red,21,26,17,Zaid,East,Ground Nuts
22.8,87.0,43.8,Black,54,15,5,Rabi,South,Cotton
36.4,88.1,28.3,Red,31,55,39,Kharif,Central,Maize
28.4,55.4,37.2,Red,57,21,48,Rabi,West,Wheat
18.2,70.9,47.6,Clayey,58,29,31,Rabi,East,Barley
20.4,67.5,48.0,Black,57,51,22,Rabi,East,Millets
34.9,93.0,41.7,Alluvial,38,44,30,Kharif,South,Rice
36.0,102.5,37.5,Black,10,58,31,Kharif,South,Cotton
20.4,60.6,30.2,Red,47,21,8,Rabi,East,Barley
21.1,61.6,27.3,Clayey,20,53,38,Rabi,North,Wheat
34.6,55.6,53.7,Loamy,47,57,36,Zaid,Central,Ground Nuts
21.3,71.8,47.9,Sandy,48,42,6,Rabi,East,Pulses
34.4,56.0,36.2,Loamy,49,29,47,Zaid,Central,Tobacco
35.9,48.2,33.0,Red,43,5,15,Zaid,South,Tobacco
36.5,44.6,32.6,Sandy,23,36,17,Zaid,North,Ground Nuts
19.5,63.3,43.8,Red,40,37,31,Rabi,East,Barley
29.0,70.4,42.3,Sandy,30,25,45,Kharif,Central,Oil seeds
35.2,31.8,52.2,Black,35,56,44,Zaid,Central,Cotton
33.8,56.1,49.2,Red,13,55,19,Zaid,South,Tobacco
24.5,71.4,52.2,Loamy,27,55,45,Rabi,Central,Wheat
33.4,53.3,27.3,Clayey,42,18,47,Zaid,West,Millets
19.1,58.2,35.2,Loamy,41,38,35,Rabi,South,Barley
22.7,71.0,51.5,Red,16,18,12,Rabi,Central,Barley
36.7,64.8,37.1,Black,12,9,8,Zaid,East,Cotton
29.5,60.6,42.6,Clayey,17,58,16,Kharif,South,Maize
31.5,50.2,27.1,Black,42,58,18,Zaid,South,Cotton
21.7,61.2,42.2,Clayey,47,46,45,Rabi,East,Pulses
35.3,42.7,45.8,Clayey,35,38,34,Zaid,South,Millets
35.2,45.4,48.2,Sandy,28,32,42,Zaid,South,Ground Nuts
40.3,59.5,38.6,Alluvial,37,46,37,Kharif,South,Rice
26.3,87.7,36.7,Sandy,51,42,5,Kharif,Central,Rice
37.1,52.1,18.7,Red,34,7,13,Zaid,South,Tobacco
13.6,54.1,37.7,Red,29,41,27,Rabi,East,Wheat
34.7,64.6,26.0,Loamy,14,25,19,Kharif,East,Rice
35.9,47.2,52.1,Clayey,59,58,11,Zaid,South,Ground Nuts
27.9,40.1,36.9,Clayey,20,59,45,Rabi,Central,Pulses
31.8,69.0,46.2,Black,49,6,48,Kharif,West,Cotton
28.3,85.5,30.0,Alluvial,27,34,24,Kharif,South,Sugarcane
31.9,54.2,34.6,Red,56,34,23,Zaid,East,Ground Nuts
33.2,56.7,45.5,Sandy,54,37,21,Zaid,West,Ground Nuts
34.9,56.1,45.3,Clayey,49,50,48,Kharif,South,Maize
36.0,63.6,43.1,Sandy,57,8,6,Zaid,Central,Millets
31.9,70.6,30.3,Clayey,13,27,10,Kharif,North,Rice
25.3,78.9,43.6,Loamy,45,58,28,Kharif,Central,Oil seeds
37.3,48.8,40.9,Loamy,20,6,42,Zaid,South,Ground Nuts
32.8,46.1,37.2,Alluvial,24,49,41,Kharif,East,Rice
13.4,44.8,20.5,Loamy,17,30,38,Rabi,Central,Pulses
18.8,51.2,35.4,Black,33,39,40,Rabi,Central,Millets
28.0,88.3,30.3,Clayey,35,31,41,Kharif,West,Oil seeds
41.3,62.4,33.6,Alluvial,24,45,30,Zaid,South,Rice
20.5,55.8,37.3,Black,32,14,8,Rabi,South,Cotton
33.1,78.0,42.7,Clayey,26,21,22,Kharif,North,Maize
34.0,53.4,38.4,Red,19,52,41,Zaid,West,Tobacco
18.1,56.3,52.9,Black,16,47,8,Rabi,East,Millets
35.2,49.7,41.3,Red,19,43,34,Zaid,Central,Ground Nuts
25.7,51.8,28.3,Alluvial,58,30,30,Kharif,East,Rice
35.6,93.2,36.6,Alluvial,52,16,39,Kharif,East,Wheat
35.9,45.3,44.9,Black,24,21,35,Zaid,Central,Cotton
35.0,78.7,40.6,Red,35,16,18,Kharif,Central,Rice
16.5,50.9,56.2,Red,27,32,47,Rabi,Central,Pulses
16.9,66.4,36.2,Red,55,42,47,Rabi,East,Wheat
29.8,58.4,48.6,Alluvial,48,7,23,Kharif,Central,Rice
8.9,71.1,51.2,Red,31,31,42,Rabi,South,Wheat
27.4,74.9,29.1,Black,18,46,23,Rabi,East,Cotton
14.7,59.1,41.8,Clayey,49,43,49,Rabi,South,Wheat
35.3,51.0,37.8,Clayey,44,11,12,Zaid,South,Ground Nuts
37.3,65.1,33.7,Sandy,16,29,14,Zaid,East,Millets
36.9,48.6,51.8,Black,21,16,44,Zaid,Central,Cotton
30.1,51.7,39.0,Sandy,11,29,49,Zaid,East,Ground Nuts
33.7,72.4,52.8,Red,57,47,27,Kharif,West,Maize
19.6,55.6,50.4,Loamy,26,30,36,Rabi,Central,Barley
21.8,75.1,35.4,Black,42,51,18,Kharif,Central,Cotton
